"","sectionArea","increment","tree","system"
"312","78.5","1075.21008569111","1","3"
"313","8607.96387083603","20","1","3"
"314","6094.6897479642","40","1","3"
"315","3581.41562509236","60","1","3"
"316","78.5","1075.21008569111","1","3"
"317","8607.96387083603","20","1","3"
"318","6094.6897479642","40","1","3"
"319","3581.41562509236","60","1","3"
"320","78.5","1075.21008569111","1","3"
"321","8607.96387083603","20","1","3"
"322","6094.6897479642","40","1","3"
"323","3581.41562509236","60","1","3"
"324","78.5","1075.21008569111","1","3"
"325","8607.96387083603","20","1","3"
"326","6094.6897479642","40","1","3"
"327","3581.41562509236","60","1","3"
"328","78.5","1075.21008569111","1","3"
"329","8607.96387083603","20","1","3"
"330","6094.6897479642","40","1","3"
"331","3581.41562509236","60","1","3"
"332","78.5","1075.21008569111","1","3"
"333","8607.96387083603","20","1","3"
"334","6094.6897479642","40","1","3"
"335","3581.41562509236","60","1","3"
"336","78.5","1075.21008569111","1","3"
"337","8607.96387083603","20","1","3"
"338","6094.6897479642","40","1","3"
"339","3581.41562509236","60","1","3"
"340","78.5","1075.21008569111","1","3"
"341","8607.96387083603","20","1","3"
"342","6094.6897479642","40","1","3"
"343","3581.41562509236","60","1","3"
"344","78.5","1075.21008569111","1","3"
"345","8607.96387083603","20","1","3"
"346","6094.6897479642","40","1","3"
"347","3581.41562509236","60","1","3"
"348","78.5","1075.21008569111","1","3"
"349","8607.96387083603","20","1","3"
"350","6094.6897479642","40","1","3"
"351","3581.41562509236","60","1","3"
"352","78.5","1075.21008569111","1","3"
"353","8607.96387083603","20","1","3"
"354","6094.6897479642","40","1","3"
"355","3581.41562509236","60","1","3"
"356","78.5","1075.21008569111","1","3"
"357","8607.96387083603","20","1","3"
"358","6094.6897479642","40","1","3"
"359","3581.41562509236","60","1","3"
"360","78.5","1075.21008569111","1","3"
"361","8607.96387083603","20","1","3"
"362","6094.6897479642","40","1","3"
"363","3581.41562509236","60","1","3"
"364","78.5","1075.21008569111","1","3"
"365","8607.96387083603","20","1","3"
"366","6094.6897479642","40","1","3"
"367","3581.41562509236","60","1","3"
"368","78.5","1075.21008569111","1","3"
"369","8607.96387083603","20","1","3"
"370","6094.6897479642","40","1","3"
"371","3581.41562509236","60","1","3"
"372","78.5","1075.21008569111","1","3"
"373","8607.96387083603","20","1","3"
"374","6094.6897479642","40","1","3"
"375","3581.41562509236","60","1","3"
"376","78.5","1075.21008569111","1","3"
"377","8607.96387083603","20","1","3"
"378","6094.6897479642","40","1","3"
"379","3581.41562509236","60","1","3"
"380","78.5","1075.21008569111","1","3"
"381","8607.96387083603","20","1","3"
"382","6094.6897479642","40","1","3"
"383","3581.41562509236","60","1","3"
"384","78.5","1075.21008569111","1","3"
"385","8607.96387083603","20","1","3"
"386","6094.6897479642","40","1","3"
"387","3581.41562509236","60","1","3"
"388","78.5","1075.21008569111","1","3"
"389","8607.96387083603","20","1","3"
"390","6094.6897479642","40","1","3"
"391","3581.41562509236","60","1","3"
"392","78.5","1075.21008569111","1","3"
"393","8607.96387083603","20","1","3"
"394","6094.6897479642","40","1","3"
"395","3581.41562509236","60","1","3"
"396","78.5","1075.21008569111","1","3"
"397","8607.96387083603","20","1","3"
"398","6094.6897479642","40","1","3"
"399","3581.41562509236","60","1","3"
"400","78.5","1075.21008569111","1","3"
"401","8607.96387083603","20","1","3"
"402","6094.6897479642","40","1","3"
"403","3581.41562509236","60","1","3"
"404","78.5","1075.21008569111","1","3"
"405","8607.96387083603","20","1","3"
"406","6094.6897479642","40","1","3"
"407","3581.41562509236","60","1","3"
"408","78.5","1075.21008569111","1","3"
"409","8607.96387083603","20","1","3"
"410","6094.6897479642","40","1","3"
"411","3581.41562509236","60","1","3"
"412","78.5","1075.21008569111","1","3"
"413","8607.96387083603","20","1","3"
"414","6094.6897479642","40","1","3"
"415","3581.41562509236","60","1","3"
"416","78.5","1075.21008569111","1","3"
"417","8607.96387083603","20","1","3"
"418","6094.6897479642","40","1","3"
"419","3581.41562509236","60","1","3"
"420","78.5","1075.21008569111","1","3"
"421","8607.96387083603","20","1","3"
"422","6094.6897479642","40","1","3"
"423","3581.41562509236","60","1","3"
"424","78.5","1075.21008569111","1","3"
"425","8607.96387083603","20","1","3"
"426","6094.6897479642","40","1","3"
"427","3581.41562509236","60","1","3"
"428","78.5","1075.21008569111","1","3"
"429","8607.96387083603","20","1","3"
"430","6094.6897479642","40","1","3"
"431","3581.41562509236","60","1","3"
"432","78.5","1075.21008569111","1","3"
"433","8607.96387083603","20","1","3"
"434","6094.6897479642","40","1","3"
"435","3581.41562509236","60","1","3"
"436","78.5","1075.21008569111","1","3"
"437","8607.96387083603","20","1","3"
"438","6094.6897479642","40","1","3"
"439","3581.41562509236","60","1","3"
"440","78.5","1075.21008569111","1","3"
"441","8607.96387083603","20","1","3"
"442","6094.6897479642","40","1","3"
"443","3581.41562509236","60","1","3"
"444","78.5","1075.21008569111","1","3"
"445","8607.96387083603","20","1","3"
"446","6094.6897479642","40","1","3"
"447","3581.41562509236","60","1","3"
"448","78.5","1075.21008569111","1","3"
"449","8607.96387083603","20","1","3"
"450","6094.6897479642","40","1","3"
"451","3581.41562509236","60","1","3"
"452","78.5","1075.21008569111","1","3"
"453","8607.96387083603","20","1","3"
"454","6094.6897479642","40","1","3"
"455","3581.41562509236","60","1","3"
"456","78.5","1075.21008569111","1","3"
"457","8607.96387083603","20","1","3"
"458","6094.6897479642","40","1","3"
"459","3581.41562509236","60","1","3"
"460","78.5","1075.21008569111","1","3"
"461","8607.96387083603","20","1","3"
"462","6094.6897479642","40","1","3"
"463","3581.41562509236","60","1","3"
"464","78.5","1075.21008569111","1","3"
"465","8607.96387083603","20","1","3"
"466","6094.6897479642","40","1","3"
"467","3581.41562509236","60","1","3"
"468","78.5","1075.21008569111","1","3"
"469","8607.96387083603","20","1","3"
"470","6094.6897479642","40","1","3"
"471","3581.41562509236","60","1","3"
"472","78.5","1075.21008569111","1","3"
"473","8607.96387083603","20","1","3"
"474","6094.6897479642","40","1","3"
"475","3581.41562509236","60","1","3"
"476","78.5","1075.21008569111","1","3"
"477","8607.96387083603","20","1","3"
"478","6094.6897479642","40","1","3"
"479","3581.41562509236","60","1","3"
"480","78.5","1075.21008569111","1","3"
"481","8607.96387083603","20","1","3"
"482","6094.6897479642","40","1","3"
"483","3581.41562509236","60","1","3"
"484","78.5","1075.21008569111","1","3"
"485","8607.96387083603","20","1","3"
"486","6094.6897479642","40","1","3"
"487","3581.41562509236","60","1","3"
"488","78.5","1075.21008569111","1","3"
"489","8607.96387083603","20","1","3"
"490","6094.6897479642","40","1","3"
"491","3581.41562509236","60","1","3"
"492","78.5","1075.21008569111","1","3"
"493","8607.96387083603","20","1","3"
"494","6094.6897479642","40","1","3"
"495","3581.41562509236","60","1","3"
"496","78.5","1075.21008569111","1","3"
"497","8607.96387083603","20","1","3"
"498","6094.6897479642","40","1","3"
"499","3581.41562509236","60","1","3"
"500","78.5","1075.21008569111","1","3"
"501","8607.96387083603","20","1","3"
"502","6094.6897479642","40","1","3"
"503","3581.41562509236","60","1","3"
"504","78.5","1075.21008569111","1","3"
"505","8607.96387083603","20","1","3"
"506","6094.6897479642","40","1","3"
"507","3581.41562509236","60","1","3"
"508","78.5","1075.21008569111","1","3"
"509","8607.96387083603","20","1","3"
"510","6094.6897479642","40","1","3"
"511","3581.41562509236","60","1","3"
"512","78.5","1075.21008569111","1","3"
"513","8607.96387083603","20","1","3"
"514","6094.6897479642","40","1","3"
"515","3581.41562509236","60","1","3"
"516","78.5","1075.21008569111","1","3"
"517","8607.96387083603","20","1","3"
"518","6094.6897479642","40","1","3"
"519","3581.41562509236","60","1","3"
"520","78.5","1075.21008569111","1","3"
"521","8607.96387083603","20","1","3"
"522","6094.6897479642","40","1","3"
"523","3581.41562509236","60","1","3"
"524","78.5","1075.21008569111","1","3"
"525","8607.96387083603","20","1","3"
"526","6094.6897479642","40","1","3"
"527","3581.41562509236","60","1","3"
"528","78.5","1075.21008569111","1","3"
"529","8607.96387083603","20","1","3"
"530","6094.6897479642","40","1","3"
"531","3581.41562509236","60","1","3"
"532","78.5","1075.21008569111","1","3"
"533","8607.96387083603","20","1","3"
"534","6094.6897479642","40","1","3"
"535","3581.41562509236","60","1","3"
"536","78.5","1075.21008569111","1","3"
"537","8607.96387083603","20","1","3"
"538","6094.6897479642","40","1","3"
"539","3581.41562509236","60","1","3"
"540","78.5","1075.21008569111","1","3"
"541","8607.96387083603","20","1","3"
"542","6094.6897479642","40","1","3"
"543","3581.41562509236","60","1","3"
"544","78.5","1075.21008569111","1","3"
"545","8607.96387083603","20","1","3"
"546","6094.6897479642","40","1","3"
"547","3581.41562509236","60","1","3"
"548","78.5","1075.21008569111","1","3"
"549","8607.96387083603","20","1","3"
"550","6094.6897479642","40","1","3"
"551","3581.41562509236","60","1","3"
"552","78.5","1075.21008569111","1","3"
"553","8607.96387083603","20","1","3"
"554","6094.6897479642","40","1","3"
"555","3581.41562509236","60","1","3"
"556","78.5","1075.21008569111","1","3"
"557","8607.96387083603","20","1","3"
"558","6094.6897479642","40","1","3"
"559","3581.41562509236","60","1","3"
"560","78.5","1075.21008569111","1","3"
"561","8607.96387083603","20","1","3"
"562","6094.6897479642","40","1","3"
"563","3581.41562509236","60","1","3"
"564","78.5","1075.21008569111","1","3"
"565","8607.96387083603","20","1","3"
"566","6094.6897479642","40","1","3"
"567","3581.41562509236","60","1","3"
"568","78.5","1075.21008569111","1","3"
"569","8607.96387083603","20","1","3"
"570","6094.6897479642","40","1","3"
"571","3581.41562509236","60","1","3"
"572","78.5","1075.21008569111","1","3"
"573","8607.96387083603","20","1","3"
"574","6094.6897479642","40","1","3"
"575","3581.41562509236","60","1","3"
"576","78.5","1075.21008569111","1","3"
"577","8607.96387083603","20","1","3"
"578","6094.6897479642","40","1","3"
"579","3581.41562509236","60","1","3"
"580","78.5","1075.21008569111","1","3"
"581","8607.96387083603","20","1","3"
"582","6094.6897479642","40","1","3"
"583","3581.41562509236","60","1","3"
"584","78.5","1075.21008569111","1","3"
"585","8607.96387083603","20","1","3"
"586","6094.6897479642","40","1","3"
"587","3581.41562509236","60","1","3"
"588","78.5","1075.21008569111","1","3"
"589","8607.96387083603","20","1","3"
"590","6094.6897479642","40","1","3"
"591","3581.41562509236","60","1","3"
"592","78.5","1075.21008569111","1","3"
"593","8607.96387083603","20","1","3"
"594","6094.6897479642","40","1","3"
"595","3581.41562509236","60","1","3"
"596","78.5","1075.21008569111","1","3"
"597","8607.96387083603","20","1","3"
"598","6094.6897479642","40","1","3"
"599","3581.41562509236","60","1","3"
"600","78.5","1075.21008569111","1","3"
"601","8607.96387083603","20","1","3"
"602","6094.6897479642","40","1","3"
"603","3581.41562509236","60","1","3"
"604","78.5","1075.21008569111","1","3"
"605","8607.96387083603","20","1","3"
"606","6094.6897479642","40","1","3"
"607","3581.41562509236","60","1","3"
"608","78.5","1075.21008569111","1","3"
"609","8607.96387083603","20","1","3"
"610","6094.6897479642","40","1","3"
"611","3581.41562509236","60","1","3"
"612","78.5","1075.21008569111","1","3"
"613","8607.96387083603","20","1","3"
"614","6094.6897479642","40","1","3"
"615","3581.41562509236","60","1","3"
"616","78.5","1075.21008569111","1","3"
"617","8607.96387083603","20","1","3"
"618","6094.6897479642","40","1","3"
"619","3581.41562509236","60","1","3"
"620","78.5","1075.21008569111","1","3"
"621","8607.96387083603","20","1","3"
"622","6094.6897479642","40","1","3"
"623","3581.41562509236","60","1","3"
"624","78.5","1075.21008569111","1","3"
"625","8607.96387083603","20","1","3"
"626","6094.6897479642","40","1","3"
"627","3581.41562509236","60","1","3"
"628","78.5","1075.21008569111","1","3"
"629","8607.96387083603","20","1","3"
"630","6094.6897479642","40","1","3"
"631","3581.41562509236","60","1","3"
"632","78.5","1075.21008569111","1","3"
"633","8607.96387083603","20","1","3"
"634","6094.6897479642","40","1","3"
"635","3581.41562509236","60","1","3"
"636","78.5","1075.21008569111","1","3"
"637","8607.96387083603","20","1","3"
"638","6094.6897479642","40","1","3"
"639","3581.41562509236","60","1","3"
"640","78.5","1075.21008569111","1","3"
"641","8607.96387083603","20","1","3"
"642","6094.6897479642","40","1","3"
"643","3581.41562509236","60","1","3"
"644","78.5","1075.21008569111","1","3"
"645","8607.96387083603","20","1","3"
"646","6094.6897479642","40","1","3"
"647","3581.41562509236","60","1","3"
"648","78.5","1075.21008569111","1","3"
"649","8607.96387083603","20","1","3"
"650","6094.6897479642","40","1","3"
"651","3581.41562509236","60","1","3"
"652","78.5","1075.21008569111","1","3"
"653","8607.96387083603","20","1","3"
"654","6094.6897479642","40","1","3"
"655","3581.41562509236","60","1","3"
"656","78.5","1075.21008569111","1","3"
"657","8607.96387083603","20","1","3"
"658","6094.6897479642","40","1","3"
"659","3581.41562509236","60","1","3"
"660","78.5","1075.21008569111","1","3"
"661","8607.96387083603","20","1","3"
"662","6094.6897479642","40","1","3"
"663","3581.41562509236","60","1","3"
"664","78.5","1075.21008569111","1","3"
"665","8607.96387083603","20","1","3"
"666","6094.6897479642","40","1","3"
"667","3581.41562509236","60","1","3"
"668","78.5","1075.21008569111","1","3"
"669","8607.96387083603","20","1","3"
"670","6094.6897479642","40","1","3"
"671","3581.41562509236","60","1","3"
"672","78.5","1075.21008569111","1","3"
"673","8607.96387083603","20","1","3"
"674","6094.6897479642","40","1","3"
"675","3581.41562509236","60","1","3"
"676","78.5","1075.21008569111","1","3"
"677","8607.96387083603","20","1","3"
"678","6094.6897479642","40","1","3"
"679","3581.41562509236","60","1","3"
"680","78.5","1075.21008569111","1","3"
"681","8607.96387083603","20","1","3"
"682","6094.6897479642","40","1","3"
"683","3581.41562509236","60","1","3"
"684","78.5","1075.21008569111","1","3"
"685","8607.96387083603","20","1","3"
"686","6094.6897479642","40","1","3"
"687","3581.41562509236","60","1","3"
"688","78.5","1075.21008569111","1","3"
"689","8607.96387083603","20","1","3"
"690","6094.6897479642","40","1","3"
"691","3581.41562509236","60","1","3"
"692","78.5","1075.21008569111","1","3"
"693","8607.96387083603","20","1","3"
"694","6094.6897479642","40","1","3"
"695","3581.41562509236","60","1","3"
"696","78.5","1075.21008569111","1","3"
"697","8607.96387083603","20","1","3"
"698","6094.6897479642","40","1","3"
"699","3581.41562509236","60","1","3"
"700","78.5","1075.21008569111","1","3"
"701","8607.96387083603","20","1","3"
"702","6094.6897479642","40","1","3"
"703","3581.41562509236","60","1","3"
"704","78.5","1075.21008569111","1","3"
"705","8607.96387083603","20","1","3"
"706","6094.6897479642","40","1","3"
"707","3581.41562509236","60","1","3"
"708","78.5","1075.21008569111","1","3"
"709","8607.96387083603","20","1","3"
"710","6094.6897479642","40","1","3"
"711","3581.41562509236","60","1","3"
"712","78.5","1075.21008569111","1","3"
"713","8607.96387083603","20","1","3"
"714","6094.6897479642","40","1","3"
"715","3581.41562509236","60","1","3"
"716","78.5","1075.21008569111","1","3"
"717","8607.96387083603","20","1","3"
"718","6094.6897479642","40","1","3"
"719","3581.41562509236","60","1","3"
"720","78.5","1075.21008569111","1","3"
"721","8607.96387083603","20","1","3"
"722","6094.6897479642","40","1","3"
"723","3581.41562509236","60","1","3"
"724","78.5","1075.21008569111","1","3"
"725","8607.96387083603","20","1","3"
"726","6094.6897479642","40","1","3"
"727","3581.41562509236","60","1","3"
"728","78.5","1075.21008569111","1","3"
"729","8607.96387083603","20","1","3"
"730","6094.6897479642","40","1","3"
"731","3581.41562509236","60","1","3"
"732","78.5","1075.21008569111","1","3"
"733","8607.96387083603","20","1","3"
"734","6094.6897479642","40","1","3"
"735","3581.41562509236","60","1","3"
"736","78.5","1075.21008569111","1","3"
"737","8607.96387083603","20","1","3"
"738","6094.6897479642","40","1","3"
"739","3581.41562509236","60","1","3"
"740","78.5","1075.21008569111","1","3"
"741","8607.96387083603","20","1","3"
"742","6094.6897479642","40","1","3"
"743","3581.41562509236","60","1","3"
"744","78.5","1075.21008569111","1","3"
"745","8607.96387083603","20","1","3"
"746","6094.6897479642","40","1","3"
"747","3581.41562509236","60","1","3"
"748","78.5","1075.21008569111","1","3"
"749","8607.96387083603","20","1","3"
"750","6094.6897479642","40","1","3"
"751","3581.41562509236","60","1","3"
"752","78.5","1075.21008569111","1","3"
"753","8607.96387083603","20","1","3"
"754","6094.6897479642","40","1","3"
"755","3581.41562509236","60","1","3"
