Index,Date,DOY,Time,VPD,PAR,LAON1,LAOS1,LAIN1,LAIS1,LAON2,LAOS2,LAON3,LAON4,LAOS4,LAON5,LAON6,LAOS6,LAON7,LAON8,LAOS8,LAON9,LB0N10,LBOS10,LBIN10,LBIS10,LBON11,LBOS11,LBON12,LBOS12,LBON13,LBON14,LBOS14,LBON15,LBON16,LBOS16,LBON17,LBOS17
17,6/1/2017,152,1045,1.2871,1304,0.65046,0.56573,0.33186,0.25156,0.76981,0.76624,0.68941,0.46586,0.66369,0.50756,0.56351,0.6133,0.47975,0.7214,0.59884,0.57067,0.71289,.,0.32963,.,0.34332,0.44943,0.61987,0.39191,0.88488,0.677,0.45434,0.65299,0.45328,0.45702,.,0.5361
18,6/1/2017,152,1100,1.4887,1352,0.65755,0.59695,0.34297,0.26281,0.74251,0.79432,0.70765,0.49937,0.74619,0.56524,0.56741,0.63273,0.48912,0.74667,0.64049,0.61341,0.76761,.,0.32846,.,0.36679,0.47343,0.64033,0.39527,0.93741,0.70893,0.41138,0.64997,0.47884,0.48929,.,0.58474
19,6/1/2017,152,1115,1.6785,1428,0.65783,0.62034,0.35312,0.26467,0.73424,0.77472,0.73436,0.5233,0.8623,0.63134,0.55395,0.64127,0.51325,0.75887,0.66581,0.66718,0.80948,.,0.31887,.,0.39226,0.50691,0.65776,0.39896,1.0078,0.7525,0.41368,0.67955,0.51085,0.51555,.,0.60461
20,6/1/2017,152,1130,1.6412,1459,0.70445,0.63861,0.36645,0.26551,0.73653,0.76464,0.7682,0.54117,0.87703,0.59724,0.56438,0.65907,0.53458,0.79709,0.67536,0.72127,0.80782,.,0.32559,.,0.42034,0.54767,0.67873,0.41367,1.0277,0.7799,0.47577,0.70163,0.53521,0.53992,.,0.64583
21,6/1/2017,152,1145,1.9768,1490,0.7417,0.65198,0.37719,0.26552,0.7428,0.77193,0.79611,0.55216,0.83148,0.59107,0.57685,0.65722,0.53476,0.81668,0.69027,0.75762,0.80294,.,0.3258,.,0.43023,0.56756,0.69789,0.41256,1.043,0.80962,0.52548,0.71558,0.54281,0.55144,.,0.67151
22,6/1/2017,152,1200,1.9797,1507,0.76109,0.66558,0.37877,0.26573,0.746,0.77876,0.79985,0.55943,0.85288,0.58605,0.59586,0.68198,0.53494,0.8342,0.68863,0.764,0.75931,.,0.33149,.,0.4483,0.57238,0.71133,0.43356,1.0177,0.82005,0.58635,0.71089,0.54549,0.55117,.,0.69527
23,6/1/2017,152,1215,2.2086,1536,0.7842,0.68306,0.37894,0.27597,0.76087,0.78512,0.8058,0.57106,0.78938,0.6021,0.59943,0.68961,0.53512,0.84512,0.71727,0.81334,0.75878,.,0.33501,.,0.46726,0.55102,0.72641,0.44456,0.99165,0.83258,0.56022,0.71148,0.55026,0.5513,.,0.72196
24,6/1/2017,152,1230,2.3081,1560,0.80117,0.68729,0.38124,0.27893,0.76504,0.78631,0.80152,0.57692,0.74066,0.59146,0.61748,0.70506,0.5353,0.84355,0.71513,0.81449,0.75928,.,0.33966,.,0.46814,0.55188,0.7359,0.43933,0.97618,0.84127,0.53674,0.71062,0.54713,0.55761,.,0.73508
25,6/1/2017,152,1245,2.3071,1542,0.81777,0.70524,0.39003,0.28681,0.7665,0.79116,0.8009,0.57334,0.68564,0.58132,0.62216,0.7124,0.53548,0.82893,0.72938,0.84324,0.75978,.,0.34211,.,0.46814,0.557,0.75141,0.44359,0.94226,0.85106,0.53312,0.71169,0.55192,0.57275,.,0.7601
26,6/1/2017,152,1300,2.3624,1500,0.79307,0.68474,0.38972,0.28724,0.76569,0.77883,0.78657,0.55853,0.63405,0.54445,0.62179,0.7124,0.52236,0.81455,0.71808,0.82528,0.7572,.,0.3426,.,0.43942,0.54022,0.74824,0.44344,0.90336,0.82871,0.51925,0.70749,0.54174,0.57289,.,0.75723
27,6/1/2017,152,1315,2.5703,1676,0.80343,0.68468,0.39302,0.29112,0.78275,0.80198,0.79459,0.57053,0.60149,0.55367,0.63108,0.7338,0.53584,0.82094,0.72457,0.8331,0.75872,.,0.349,.,0.43523,0.53841,0.7525,0.44909,0.92118,0.85656,0.5166,0.73178,0.55988,0.57767,.,0.76673
28,6/1/2017,152,1330,2.3643,1128,0.7997,0.67671,0.39902,0.29307,0.7741,0.79632,0.78464,0.56894,0.58319,0.5313,0.62969,0.72378,0.53602,0.80369,0.7066,0.81534,0.76127,.,0.34752,.,0.42116,0.54573,0.75378,0.4638,0.91733,0.84007,0.5122,0.73977,0.56177,0.57739,.,0.75035
29,6/1/2017,152,1345,1.9875,966,0.7192,0.61083,0.37024,0.26827,0.68913,0.72279,0.71404,0.51832,0.54435,0.43909,0.5973,0.66695,0.49782,0.72705,0.64172,0.70555,0.69942,.,0.32607,.,0.3683,0.47753,0.71334,0.43558,0.77349,0.72329,0.4716,0.66007,0.49942,0.51923,.,0.6736
30,6/1/2017,152,1400,2.2054,1295,0.72011,0.60631,0.36249,0.2689,0.71837,0.73512,0.72409,0.5297,0.54458,0.45477,0.59744,0.66416,0.49291,0.74343,0.64349,0.71908,0.70565,.,0.33536,.,0.37364,0.48077,0.71268,0.44116,0.80315,0.7626,0.47243,0.68952,0.51578,0.53124,.,0.66572
31,6/1/2017,152,1415,2.2914,1386,0.71673,0.60738,0.37174,0.27687,0.72668,0.75663,0.75267,0.53079,0.5374,0.47267,0.59708,0.66788,0.4914,0.7516,0.64526,0.75442,0.71289,.,0.3364,.,0.38405,0.48367,0.72922,0.43866,0.84986,0.79227,0.44306,0.71907,0.54108,0.5479,.,0.66948
32,6/1/2017,152,1430,2.4325,1401,0.7158,0.62081,0.38041,0.27856,0.74431,0.77919,0.76807,0.53486,0.54421,0.4817,0.59771,0.67115,0.48989,0.7627,0.66387,0.74592,0.71337,.,0.33439,.,0.38444,0.48799,0.7441,0.44733,0.88993,0.82346,0.43234,0.73429,0.55415,0.55294,.,0.66321
33,6/1/2017,152,1445,2.2613,1313,0.70097,0.6056,0.37796,0.27477,0.7444,0.76501,0.76468,0.53075,0.54526,0.45922,0.59785,0.67537,0.47589,0.75957,0.66399,0.72643,0.71385,.,0.33294,.,0.38289,0.49555,0.75327,0.43938,0.87903,0.81923,0.43867,0.7339,0.55687,0.55307,.,0.6617
34,6/1/2017,152,1500,2.4354,1462,0.7109,0.59561,0.36918,0.2708,0.75924,0.76871,0.77533,0.53258,0.54055,0.4606,0.59798,0.68769,0.45893,0.76215,0.66283,0.73258,0.71434,.,0.33703,.,0.37135,0.50102,0.77059,0.4389,0.89153,0.81991,0.43353,0.74141,0.56679,0.56979,.,0.66808
35,6/1/2017,152,1515,2.4671,1267,0.69736,0.59556,0.36818,0.27605,0.77158,0.7653,0.79185,0.52774,0.48691,0.44209,0.5874,0.69056,0.42599,0.76473,0.66336,0.73023,0.72753,.,0.32649,.,0.37288,0.50617,0.80384,0.42177,0.8842,0.82949,0.43274,0.75652,0.57727,0.5754,.,0.66709
36,6/1/2017,152,1530,2.5113,1490,0.69526,0.60545,0.3688,0.28092,0.77443,0.78133,0.79701,0.53067,0.45941,0.45687,0.58899,0.70117,0.38646,0.76847,0.66774,0.7161,0.75911,.,0.30861,.,0.37402,0.51208,0.82055,0.40859,0.87813,0.84369,0.43748,0.77652,0.58876,0.59692,.,0.67351
37,6/1/2017,152,1545,2.5826,1264,0.68844,0.61943,0.36663,0.28199,0.79632,0.78458,0.79062,0.52364,0.46632,0.47102,0.57852,0.70701,0.34563,0.77165,0.6786,0.70384,0.74845,.,0.30404,.,0.37097,0.51254,0.84139,0.40684,0.85278,0.84289,0.45231,0.78181,0.59423,0.60709,.,0.6651
38,6/1/2017,152,1600,2.4973,1304,0.69941,0.59267,0.35732,0.27334,0.77416,0.78266,0.77363,0.52915,0.48689,0.46803,0.59657,0.71338,0.33626,0.78007,0.67526,0.66853,0.71628,.,0.31651,.,0.36414,0.50282,0.83952,0.40768,0.82699,0.82859,0.45597,0.77212,0.58742,0.59201,.,0.66833
39,6/1/2017,152,1615,2.4129,1037,0.68548,0.57209,0.34858,0.25905,0.75748,0.75327,0.76392,0.51303,0.51195,0.45179,0.58552,0.70214,0.34048,0.75112,0.68273,0.66478,0.71676,.,0.3186,.,0.35738,0.49002,0.8061,0.40081,0.79051,0.80189,0.46539,0.7605,0.57292,0.56547,.,0.66417
40,6/1/2017,152,1630,2.3274,969,0.64169,0.59311,0.33173,0.24688,0.70907,0.71808,0.71386,0.47732,0.51298,0.39694,0.55488,0.65492,0.33725,0.71495,0.65632,0.61683,0.67367,.,0.31208,.,0.32491,0.45377,0.76031,0.38646,0.7334,0.75058,0.45313,0.71955,0.53222,0.53338,.,0.64757
41,6/1/2017,152,1645,2.3011,952,0.64924,0.59966,0.32376,0.2562,0.69192,0.71056,0.70283,0.47456,0.52755,0.36475,0.56201,0.61113,0.34148,0.71092,0.63236,0.59506,0.67046,.,0.31228,.,0.31327,0.44047,0.75463,0.37455,0.7283,0.7453,0.4511,0.71773,0.52112,0.52715,.,0.62878
42,6/1/2017,152,1700,2.1992,944,0.64224,0.59247,0.31524,0.26215,0.66134,0.68488,0.69003,0.46296,0.53911,0.34365,0.55329,0.58375,0.34164,0.69203,0.60551,0.56897,0.67001,.,0.30238,.,0.29669,0.41868,0.75048,0.3732,0.70835,0.72491,0.43629,0.70586,0.50271,0.51392,.,0.58425
43,6/1/2017,152,1715,2.0049,814,0.64363,0.57563,0.31174,0.26484,0.63574,0.67172,0.68439,0.46397,0.55332,0.32701,0.55714,0.57041,0.35348,0.68081,0.58415,0.55256,0.67048,.,0.30258,.,0.28822,0.40728,0.7188,0.37553,0.71522,0.71409,0.43669,0.6984,0.4994,0.504,.,0.55254
44,6/1/2017,152,1730,2.092,801,0.59355,0.55288,0.2979,0.24912,0.60191,0.63274,0.64899,0.4312,0.5163,0.30411,0.52848,0.55446,0.34195,0.64749,0.55589,0.51863,0.62884,.,0.29101,.,0.25894,0.3743,0.66965,0.3572,0.67502,0.68339,0.41637,0.68541,0.4766,0.4777,.,0.509
45,6/1/2017,152,1745,1.885,640.2,0.58184,0.51923,0.28476,0.22461,0.58064,0.60807,0.61975,0.41933,0.51812,0.28774,0.52102,0.53684,0.36498,0.63146,0.53727,0.4874,0.62669,.,0.28194,.,0.24025,0.35183,0.63608,0.34698,0.6412,0.65702,0.40719,0.66624,0.45963,0.4606,.,0.47939
46,6/1/2017,152,1800,1.3936,430.8,0.53737,0.44752,0.26348,0.19787,0.52838,0.55133,0.56914,0.37826,0.47605,0.25537,0.48178,0.50505,0.3498,0.57963,0.49266,0.44668,0.57162,.,0.26225,.,0.20391,0.30867,0.5834,0.31518,0.57546,0.58721,0.36585,0.57706,0.41375,0.41543,.,0.43354
47,6/1/2017,152,1815,1.1656,401.4,0.45665,0.36516,0.23374,0.17424,0.45566,0.46348,0.49458,0.31779,0.38711,0.21771,0.41664,0.44736,0.30659,0.4928,0.42301,0.38654,0.4759,.,0.21958,.,0.15484,0.25372,0.50615,0.26245,0.47936,0.50162,0.30526,0.48714,0.34704,0.35124,.,0.36663
48,6/1/2017,152,1830,1.1678,349.2,0.4049,0.31551,0.20827,0.15531,0.41007,0.41996,0.44482,0.28521,0.38082,0.19287,0.38476,0.41408,0.28078,0.45086,0.39359,0.33272,0.42179,.,0.19972,.,0.11262,0.21017,0.4635,0.22859,0.42992,0.45307,0.27055,0.43731,0.30318,0.31192,.,0.32442
49,6/1/2017,152,1845,1.0142,368.9,0.37794,0.29199,0.19316,0.14455,0.38655,0.40353,0.4278,0.27413,0.40638,0.17161,0.36779,0.39165,0.30111,0.42939,0.3772,0.30284,0.40772,.,0.19966,.,0.095799,0.19205,0.45077,0.2166,0.4076,0.43059,0.26316,0.41908,0.29517,0.30103,.,0.31586
50,6/1/2017,152,1900,0.8251,331.9,0.35428,0.27664,0.18258,0.13482,0.36408,0.37752,0.40054,0.26274,0.40801,0.14881,0.34949,0.37055,0.30511,0.41037,0.35892,0.27705,0.39905,.,0.20319,.,0.081615,0.176,0.44025,0.20959,0.39542,0.41115,0.25585,0.40452,0.28355,0.29144,.,0.30032
51,6/1/2017,152,1915,0.68568,303.1,0.31231,0.24137,0.16489,0.12215,0.31437,0.32619,0.36007,0.23788,0.41647,0.12306,0.31587,0.33947,0.27321,0.36057,0.31541,0.23603,0.35823,.,0.17735,.,0.063876,0.15248,0.39495,0.18689,0.33502,0.37318,0.22455,0.36242,0.25502,0.25603,.,0.25964
52,6/1/2017,152,1930,0.5927,224.5,0.26721,0.20516,0.14592,0.10896,0.27096,0.28096,0.31954,0.21074,0.3885,0.10037,0.27917,0.30547,0.25464,0.31736,0.27861,0.20083,0.32318,.,0.16176,.,0.042504,0.12481,0.34249,0.16108,0.29525,0.32953,0.1934,0.32192,0.22254,0.22455,.,0.22029
53,6/1/2017,152,1945,0.49814,172.4,0.22265,0.16599,0.12804,0.096396,0.22946,0.24097,0.28319,0.18125,0.2908,0.079605,0.2362,0.26909,0.22856,0.27027,0.24191,0.17419,0.28177,.,0.13865,.,0.024522,0.099789,0.29682,0.13596,0.25781,0.30051,0.16043,0.28242,0.19615,0.19631,.,0.18867
54,6/1/2017,152,2000,0.53758,105.1,0.17369,0.13012,0.10888,0.082744,0.18423,0.20199,0.23944,0.14984,0.26272,0.050141,0.19384,0.22909,0.19593,0.22149,0.20171,0.14055,0.2429,.,0.11567,.,0.01066,0.079385,0.2618,0.11311,0.20346,0.26506,0.13439,0.24219,0.17183,0.16958,.,0.16403
55,6/1/2017,152,2015,0.43301,53.68,0.1301,0.10003,0.086821,0.069429,0.13712,0.16319,0.19472,0.1173,0.25545,0.017307,0.16046,0.19082,0.16295,0.17533,0.16487,0.10359,0.19969,.,0.088785,.,0,0.061162,0.22332,0.093684,0.13951,0.20998,0.10644,0.19454,0.14101,0.13959,.,0.13278
56,6/1/2017,152,2030,0.34164,22.68,0.093816,0.079735,0.067893,0.056293,0.099741,0.12744,0.15611,0.087126,0.21973,0,0.12646,0.1533,0.13758,0.13774,0.13435,0.070898,0.15152,.,0.062807,.,0,0.043026,0.17635,0.073621,0.088364,0.16511,0.074479,0.15128,0.11242,0.10736,.,0.1041
57,6/1/2017,152,2045,0.29722,12.1,0.063758,0.053906,0.052226,0.044745,0.068213,0.094993,0.1188,0.064228,0.18316,0,0.093255,0.12017,0.1119,0.10697,0.10539,0.044406,0.10749,.,0.040895,.,0,0.026677,0.13123,0.054646,0.046947,0.12663,0.047466,0.11449,0.086663,0.079858,.,0.07794
58,6/1/2017,152,2100,0.25323,0,0.041543,0.034571,0.03916,0.03386,0.043802,0.068624,0.090711,0.046923,0.15147,0,0.067609,0.091275,0.086465,0.078677,0.080203,0.021263,0.074621,.,0.023276,.,0,0.013943,0.09463,0.039131,0.013905,0.096478,0.025803,0.084187,0.066576,0.058998,.,0.058065
59,6/1/2017,152,2115,0.18078,0,0.023689,0.021533,0.027598,0.025234,0.023824,0.04884,0.068073,0.035384,0.12361,0,0.048174,0.0665,0.066884,0.057928,0.059398,0.0022474,0.048326,.,0.011946,.,0,0.0026445,0.069987,0.027658,0,0.073349,0.011655,0.060239,0.051217,0.043714,.,0.043644
60,6/1/2017,152,2130,0.13858,0,0.010846,0.013232,0.017707,0.018759,0.013029,0.033239,0.047341,0.023936,0.087371,0,0.033311,0.049059,0.049246,0.042332,0.044206,0,0.029516,.,0.0058751,.,0,0,0.04961,0.018453,0,0.057125,0.0017311,0.043157,0.04002,0.031929,.,0.032639
61,6/1/2017,152,2145,0.077625,0,0.0028661,0.0048471,0.010794,0.013958,0.005242,0.02148,0.035021,0.015819,0.042618,0,0.022862,0.037385,0.041115,0.030688,0.033851,0,0.023588,.,0.0014347,.,0,0,0.036512,0.012565,0,0.045107,0,0.030416,0.031629,0.023599,.,0.025244
62,6/1/2017,152,2200,0.044694,0,0,0.00047437,0.0062351,0.0078871,0.00018428,0.013149,0.024868,0.010878,0.026231,0,0.015186,0.027381,0.027499,0.021404,0.024826,0,0.0099887,.,0.0012272,.,0,0,0.026271,0.0075693,0,0.036226,0,0.023425,0.026277,0.017857,.,0.020319
63,6/1/2017,152,2215,0.005488,0,0,0,0.0020927,0.0072365,0,0.0062696,0.016068,0.0064649,0.015594,0,0.0082096,0.017741,0.027619,0.018523,0.020567,0,0.0072729,.,0.0011758,.,0,0,0.019224,0.0036031,0,0.027492,0,0.016528,0.02098,0.014792,.,0.01466
64,6/1/2017,152,2230,0,0,0,0,0,0.0038439,0,0.0027429,0.014283,0.002724,0.0031379,0,0.0038338,0.016354,0.022976,0.010208,0.013345,0,0.0062277,.,0.00050086,.,0,0,0.01277,0.00015552,0,0.021694,0,0.010891,0.018776,0.013138,.,0.012553
65,6/1/2017,152,2245,0,0,0,0,0,0.00047416,0,0,0.0070247,0.00011183,0,0,0,0.009134,0.013311,0.0094419,0.012156,0,0.00024972,.,0.00060529,.,0,0,0.0098217,0.00012707,0,0.017961,0,0.0082929,0.014802,0.0063112,.,0.012396
66,6/1/2017,152,2300,0,0,0,0,0,0.00047955,0,0,0.0041418,0.00049439,0,0,0,0.0082812,0.0084138,0.0073744,0.0078478,0,0,.,0.00086566,.,0,0,0.003489,0,0,0.013336,0,0.0032396,0.011036,0.0060558,.,0.011851
67,6/1/2017,152,2315,0,0,0,0,0,0.00048493,0,0,0.0042021,0,4.77E-05,0,0,0.0047154,0.0081478,0.00071033,0.0048126,0,0,.,0.00081427,.,0,0,0.0031722,0,0,0.01317,0,0.0026456,0.010284,0.0058006,.,0.008597
68,6/1/2017,152,2330,0,0,0,0,0,0.00049032,0,0,0.0042623,0,0,0,0,0.00083879,0.0071158,0.00050989,0.0048808,0,0,.,0.00076288,.,0,0,0.00044313,0,0,0.01178,0,0.002872,0.010237,0.0062316,.,0.0074778
69,6/1/2017,152,2345,0,0,0,0,0,0.00036635,0,0,0.0040968,0,0,0,0,0.00033535,0.001145,0.00067608,0.0049491,0,0,.,0.00055561,.,0,0,0,0,0,0.012072,0,0.0035911,0.010367,0.0063196,.,0.0073227
70,6/1/2017,152,0,0,0,0,0,0,0.0002424,0,0,0.0043828,0.00013761,0,0,0,0.00033535,0,0.00084227,0.0050173,0,0,.,0,.,0,0,0,0,0,0.0093161,0,0.0026688,0.010496,0.0064075,.,0.0069753
71,6/1/2017,152,15,0,0,0,0,0,0,0,0,0.0010672,0.00083414,0.0078327,0,0,0.00033535,0.0010006,0.0010085,0.0027697,0,0,.,0,.,0,0,0,0,0,0.0089981,0,0.0032233,0.00799,0.0061522,.,0.0043268
72,6/1/2017,152,30,-2.22E-16,0,0,0,0,0,0,0,0,0.00074482,0,0,0,0.00033535,0.0072032,0.0011746,0,0,0,.,0,.,0,0,0,0,0,0.0062574,0,0.0026296,0.0063695,0.0035025,.,0.0037904
73,6/1/2017,152,45,0,0,0,0,0,0,0,0,0,0.0015991,0.010308,0,0,0.00033535,0,0.0013408,0,0,0,.,0.00019427,.,0,0,0,0,0,0.0044331,0,0.00040194,0.0040587,0,.,0.0030638
74,6/1/2017,152,100,-2.22E-16,0,0,0,0,0,0,0,0,0.001195,0.01454,0,0,0,0,0.001507,0,0,0,.,0.00045451,.,0,0,0,0,0,0.00022007,0,0,0.0022785,0,.,0.003101
75,6/1/2017,152,115,0,0,0,0,0,0,0,0,0,0,0.01255,0,0,0,0,0,0,0,0,.,0.00040312,.,0,0,0,0,0,0,0,0,0.0024067,0,.,0.0031383
76,6/1/2017,152,130,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0,0,0,0,0,0,0,.,0.00035173,.,0,0,0,0,0,0,0,0,0.00046044,0,.,0.0031756
77,6/1/2017,152,145,0,0,0,0,0,0,0,0,0,0,0.0045054,0,0,0,0,0,0,0,0,.,0.00030033,.,0,0,0,0,0,0,0,0,0,0,.,0.0028312
78,6/1/2017,152,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0.00024894,.,0,0,0,0,0,0,0,0,0,0,.,0.0019157
79,6/1/2017,152,215,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002338,0,0,0,.,4.18E-05,.,0,0,0,0,0,0,0,0,0,0,.,0.0025244
80,6/1/2017,152,230,2.22E-16,0,0,0,0,0,0,0,0,0.00050254,0,0,0,0,0.0020517,0.0023205,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
81,6/1/2017,152,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024867,0,0,0,.,0.00040646,.,0,0,0,0,0,0,0,0,0,0,.,0
82,6/1/2017,152,300,0,0,0,0,0,0,0,0,0,0,0.0035907,0,0,0,0,0,0,0,0,.,0.00035505,.,0,0,0,0,0,0,0,0,0,0,.,0
83,6/1/2017,152,315,2.22E-16,0,0,0,0,0,0,0,0,0,0.0084357,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
84,6/1/2017,152,330,0,0,0,0,0,0,0,0,0,0,0.0041053,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
85,6/1/2017,152,345,0,0,0,0,0,0,0,0,0,0,0.028796,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
86,6/1/2017,152,400,0,0,0,0,0,0,0,0,0,0,0.030299,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
87,6/1/2017,152,415,0,0,0,0,0,0,0,0,0,0,0.044445,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
88,6/1/2017,152,430,0,0,0,0,0,0,0,0,0,0,0.040155,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
89,6/1/2017,152,445,0,0,0,0,0,0,0,0,0,0,0.053815,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
90,6/1/2017,152,500,0,0,0,0,0,0,0,0,0,0,0.037783,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
91,6/1/2017,152,515,0,0,0,0,0,0,0,0,0,0,0.030349,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,.,0
