"Date","DOY","Interval","VPD","LAON1","LAOS1","LAIN1","LAIS1","LAON2","LAOS2","LAON3","LAON4","LAOS4","LAON5","LAON6","LAOS6","LAON7","LAON8","LAOS8","LAON9","LB0N10","LBOS10","LBIN10","LBIS10","LBON11","LBOS11","LBON12","LBOS12","LBON13","LBON14","LBOS14","LBON15","LBON16","LBOS16","LBON17","LBOS17"
2017-06-11,162,"24hr",75.418582,3193.72683551877,2655.55377688316,1306.59369141917,782.165985301508,3660.02712574689,3482.62042686207,4095.73863345085,2398.40567498496,3061.4991238724,2239.09390238583,2688.26586082084,2851.75105845817,2109.09422983853,3759.93400947408,3016.2819880061,2076.79301989963,3622.69836741773,4217.08300065441,1249.42285816059,1439.56993324816,1363.76061643519,2152.06531246855,4081.20775905134,1750.88114950278,4679.5145949565,3938.02380314369,1963.70211702853,3904.2297771817,2430.4348883223,2476.74750424552,NA,2860.28362765898
2017-06-12,163,"24hr",53.802174,2786.51751144693,2183.6148480041,1088.41238431135,684.448363173324,2959.56241237434,2887.83300181388,3364.41405735792,2065.93864823121,2507.84920960471,1767.48351879786,2436.3806880112,2431.54513754103,2040.1168680559,3233.99110802227,2575.71206161876,1758.16507990273,2940.30898717985,3462.73992874718,1205.86857894024,1288.43325042806,1099.37643172294,1656.63377678264,3307.91793882677,1467.2779367645,3491.74612094089,3092.93927991693,1753.56899805329,2987.65854846162,1894.81466338036,1980.60695659139,NA,2336.76892756108
2017-06-13,164,"24hr",41.443446,2139.49822546159,1770.70053582611,743.265693476206,486.930057636327,2155.21547603865,2101.55084357085,2648.70594964779,1584.77900807612,2257.84566146678,1320.03493893655,1955.25603630997,1756.64667728838,1752.19498886918,2440.71915995792,1918.04224389977,1442.89493732111,2494.51934611512,2677.71485929099,960.413439554553,1044.93711179696,889.3271631161,1271.64273337942,2494.18501144579,1195.02578203756,2750.83097956946,2273.17866053312,1526.04146237181,2238.93962994299,1450.0689524874,1492.04534316407,NA,1825.71586236381
2017-06-14,165,"24hr",60.250442,2984.31027971143,2195.48271939888,1149.65845338285,735.393699504564,3281.64450205364,3168.61764561738,3800.39367541804,2085.83770218702,2416.09717281895,2063.41028683146,2581.69300591714,2520.72501580586,1912.23287248316,3413.9039099365,2734.21855929273,2021.17725427495,3144.05200009556,3788.15095468468,1198.67109823806,1402.8618013388,1306.2522654728,1920.26517352964,3826.21780288959,1644.88551554651,4059.80379798651,3402.73786977978,1917.77846602971,3332.78074680077,2125.70234687033,2187.40138643472,NA,2800.06060031114
2017-06-15,166,"24hr",30.926736,2259.67434299877,1804.93899715895,803.544585797021,512.581868083663,2175.49884602035,2177.23839392661,2884.32157321501,1610.04119559791,1971.44408913693,1454.14832483735,1980.7176907045,1907.27452007963,1589.94608560742,2523.32316919483,1966.25379878725,1407.77979934794,2374.25559571285,2560.02594840917,883.683282808763,977.969562144106,891.722542319117,1319.467131227,2604.46507473901,1097.8533241414,2653.92316562324,2195.27709262825,1436.83807375528,2165.08000275644,1364.13724089332,1419.24820527501,NA,1823.8385914531
2017-06-16,167,"24hr",22.690349,1700.40225348599,NA,578.646240846077,440.884972797261,1574.75982516503,1605.53047660841,1690.39154557543,1417.40036345146,NA,787.907835329554,1775.99666430451,1379.0571628838,1366.97081545988,1717.84830514599,1467.98737148193,1036.25868690462,1823.71325149685,1863.48135803475,627.721640346734,877.706901204867,539.074557817689,890.745069830544,1816.22509599175,803.56368757362,1587.25186914233,NA,1218.14150941376,NA,872.385363203912,974.135905010678,NA,1073.65048470588
2017-06-17,168,"24hr",33.40415,1818.05144334036,NA,733.931125102543,540.05822289414,2195.52863054578,2238.74915394013,1952.21563815937,1545.05099383447,1660.06714172411,1093.17251312467,1966.32173811382,1833.13602843454,1199.93793693123,2413.02014064502,1940.74045583314,1277.46448341553,2185.85284901533,2611.49930685898,976.800653969823,1151.29502973773,885.853790627534,1391.09059362643,2291.18849619347,1028.96511599739,2778.73421093303,2051.63267618659,1433.06311756728,1882.35359734499,1364.2103577333,1427.17371121399,NA,1612.62375940875
2017-06-18,169,"24hr",52.76459,2186.91219448165,NA,854.611072374556,610.053547135713,2586.27514032323,2531.14162365281,1979.05760989726,1737.19616402546,1410.21428384952,1621.91584114437,2130.41262975931,2168.79453734914,1490.12695739117,2836.01812409456,2211.65553554154,1748.67446812179,2540.96772616946,3214.89786097906,1259.4152363763,1436.87983413474,929.221010911194,1715.08185119484,2915.37074593765,1284.15010553416,3547.4605546263,2761.23583251509,1705.59957478499,2635.70940810842,1785.386567233,1900.90549628236,NA,1854.08390778697
2017-06-19,170,"24hr",26.73588,1627.9660352994,NA,597.154107602685,437.164669666625,1576.32713515502,1665.63771556085,1359.91656241993,1260.44341128498,1191.95678605075,1035.95995237726,1729.5116323491,1614.03720884248,983.818680156871,2058.33670226749,1607.8588627859,1347.10770966616,1363.92618652414,2087.29848906122,802.541476365083,980.210286164845,591.70902432106,1028.27951826958,1862.27960867499,891.596092615246,2147.96265067661,1715.67090220749,1228.29926401242,1588.05169363234,1147.68982058094,1232.01585959219,NA,1350.39519532075
2017-06-20,171,"24hr",34.452077,1838.01196678095,NA,675.0368321257,518.68665675169,1711.18604323783,1940.36953061535,1578.48503683901,1449.45261217538,1367.80431094807,968.474648915249,1885.07395669703,1814.82370582724,1099.2798319455,2285.92153503284,1777.66879455856,1318.67189079182,1536.8363935703,2414.91640388185,988.778385394275,1165.44364790262,713.671840666125,1142.02137707952,2108.27155187057,1056.49495977051,2145.6518723613,1696.59492360475,1313.68056506374,1532.91045577316,1166.1767767093,1272.25011201327,NA,1453.12711482405
2017-06-21,172,"24hr",47.18107,2361.66451634692,NA,892.097078690331,620.733403974597,2569.04835971527,2610.72107088927,2188.97588584772,1858.75802763744,1616.65750360586,1568.45718173819,2407.6935993167,2312.59900883244,1390.12239748037,3089.51082811443,2345.44526559981,1994.76131850391,2059.32810377999,3356.57046769333,1327.98113749455,1462.58761550659,1126.29395905991,1709.24149355636,2999.23079724056,1361.64720572217,3253.63443889008,2624.84434090641,1829.30650259508,2708.08791506567,1800.33672810581,1928.61822863656,NA,2012.21117000072
2017-06-22,173,"24hr",34.993596,1806.33534418442,1237.47636617331,695.916928371806,483.825235984931,2024.20215688387,2028.08791324139,1577.96191971877,1433.46695993822,1214.79950416621,1140.78331464642,1852.04010669384,1832.02898351377,1031.2959433661,2348.34946078865,1815.11435204659,1471.21705721592,1538.69485430448,2549.77090419213,982.573811364381,1099.25058347157,776.12681888842,1235.54370888727,2334.09497052224,1033.46768615112,2503.39766996037,1989.70702802779,1371.29858091442,1902.76140434956,1301.94839794656,1396.87333555048,NA,1483.78845319841
2017-06-23,174,"24hr",70.245712,2263.94174601919,876.907636781143,830.700299663795,581.81475724011,2385.07451101457,2490.56035905283,1995.42447131304,1827.41141689819,1612.88791568741,1279.83250503785,2251.74202965727,2319.01883159673,1394.46350803561,2841.1005485996,2199.03704036174,2030.61710089071,2277.75840593939,3611.14929410568,1502.57993528917,1692.47573623586,1015.63223698928,1744.66267042807,3481.54601138266,1536.0274873378,3748.47669076874,2860.32999467646,1994.77286018209,2824.20544569189,1947.16981553012,1978.5958793412,NA,2060.84773546705
2017-06-24,175,"24hr",53.2376117,2550.69838706182,1008.17672932479,1061.42312331081,724.673742882756,2938.01734053422,2963.32014016388,2290.14963470438,2051.03642356746,1619.74138064695,1660.56128039268,2540.44953934453,2591.11421050589,1476.99934332502,3445.47373046123,2592.12127280987,2076.40350800037,2290.63123024736,3759.68994694728,1348.14888056431,1442.35525940329,1130.18680415233,1783.71987665894,3495.09333465029,1602.32278724463,3708.9326873398,3069.30272062581,1835.36859026932,3053.98681322078,2144.42387840784,2203.08817934912,NA,2362.67590407605
2017-06-25,176,"24hr",51.4609753,2562.10168541792,1517.4715529053,1061.19405947195,729.509682582869,2584.80835760128,2657.66487691259,2136.28889315006,1984.96171912573,1663.83171248739,1684.06418835689,2513.43836543082,2533.02806731652,1489.0565477724,3286.18430471533,2436.86466431989,1803.13052099931,2099.35874482205,3396.16958484659,1150.93862113129,1212.77032074802,949.690264440376,1551.94822033772,3165.05976787088,1571.43818938577,3480.32054412692,2752.30447849921,1637.18628722426,2696.85386269154,1937.18623684825,2051.53736597454,NA,2165.21354311146
2017-06-26,177,"24hr",72.654897,3001.40668289787,2036.34185610209,1352.66923035247,862.560318242125,3413.16507822409,3333.40178086362,2518.83142067197,2357.6913537101,1607.7526888817,2544.92739936195,2650.79815343797,2985.50157204764,1462.71966837967,3971.63607622994,2872.00411215033,2419.43097106043,2412.51784790101,3880.28548318118,1162.03039985677,1274.13870454087,1236.08392708114,2081.84317942127,3781.34991915449,1894.36402174707,4816.08928060186,3546.08883177565,1883.88791722117,3355.18511433823,2209.52735489041,2483.00137982462,NA,2787.01194838612
2017-06-27,178,"24hr",52.3175498,2650.82789451841,1929.83947304247,1096.11952124435,743.696509361147,2623.02120873039,2762.92115878037,2135.59460122248,2091.94864484565,1776.78097219933,1819.4739922266,2543.43399610875,2624.18018656105,NA,3389.69036651574,2501.39667270439,1965.32276982076,2143.5796408285,3361.31778384814,1146.77321731931,1213.33030809031,962.861140655301,1577.58262320263,3257.71412044343,1683.52093689708,3763.36366286274,2785.96181137887,1715.51889058524,2707.21661753505,1658.61296425658,2074.86996820632,2467.44549839899,2326.01523028665
2017-06-28,179,"24hr",63.1266204,2981.57713774379,2402.95931563883,1363.98661168007,863.527802950777,3524.42796584905,3454.89492762423,2607.44541105184,2399.28977426909,1719.18365120898,2498.4831917515,2638.77437193882,3032.69604703732,NA,4018.44351136623,2990.75083610359,2484.67047844756,2360.49360928738,3899.03383001005,1181.0817804768,1308.82997661871,1239.40937862313,2028.86118978151,3958.64435420373,1921.40391805681,4826.92484922835,3570.44142740599,1909.27236949084,3364.18755687996,1993.30823217127,2466.51527112451,2752.80297215397,2970.26566401266
2017-06-29,180,"24hr",68.265592,2942.36252767525,2287.16268371859,1349.42415247762,809.82541269746,3831.06659382695,3586.88706640737,2594.45641998877,2439.19505680664,1643.96164920312,2606.79971089002,2575.54164717084,3001.91981491452,NA,4064.54715170923,2957.90782164214,2667.27696852882,2413.01351229955,4140.50773123884,1316.5883578816,1459.67439303853,1413.10708667559,2203.90933698985,4206.38357518781,1911.69157993757,5337.23747419928,3862.12980304932,2089.01901582688,3788.69987760386,2124.22641248785,2505.86620828336,2832.82384639676,2938.91783179791
2017-06-30,181,"24hr",37.6150646,2120.07542560741,1621.16795600703,832.083972374108,550.148695197198,2213.04278357433,2237.85179099479,1643.58392920832,1635.23257695786,1339.63898674769,1369.79839175995,2074.98802652505,2069.29264635374,1280.63470652489,2701.39787455224,1968.19861374978,1696.46033826933,1659.41295262054,2793.44868863988,1124.96084627504,1219.06860063883,973.384747576876,1356.42165357097,2644.45045072124,1207.66994596324,2943.21792352699,2184.10771643392,1574.03632700583,2139.58085834598,1299.41568598928,1520.03906541164,1821.35090482625,1771.23875488138
2017-06-01,152,"Night",1.772267,24.2459709442503,19.2615239499768,18.5658884529396,15.902264764164,26.1295049199101,39.7967791939074,55.5142188094932,25.9996375580341,107.476668893078,0.806859634954298,39.503153464994,55.4635090643462,52.4010372187577,48.1645897266557,48.3018932828493,15.5579575603871,47.0713195493625,NA,14.4358880078056,NA,0,8.36507705267833,62.0753258460524,20.03907019631,19.9091063081247,65.9735316523273,17.0699328086777,52.6317946930423,42.8090008852479,36.3250366042466,NA,36.8220446015959
2017-06-02,153,"Night",2.596233,25.0422248436786,16.9634826685367,19.2255010108461,15.8229362301513,22.3977726383817,36.7547930486528,55.6411328754471,32.2386977824718,222.811426811469,22.8940436862282,53.9990238610009,56.2979925889335,61.7447346249989,48.1710245423729,48.9662273093907,19.5315992059841,62.1219628223081,NA,25.1125581360483,NA,0.16028427399291,8.13588458734068,71.7778058637006,24.0388804728337,47.2891133864592,51.5549799143422,22.4964871572683,53.3430124654098,43.8719432420547,37.9723629530407,NA,99.4774412982074
2017-06-03,154,"Night",2.595164,25.2637796216732,0.198225961287332,17.1873804266496,15.6346611646618,23.8296769332127,41.2558544705237,59.2583386770251,35.9214861854647,102.19247840797,2.28368921710378,67.1165425931326,58.0291202182856,67.0957797445494,56.4521827553687,59.7030755776433,16.6988327963302,61.5513617977754,NA,20.0272871907046,NA,0,7.3459424649061,74.0846003407839,25.2402413179421,26.6599068256039,60.5099719356658,24.2436492497958,57.96829431741,47.810071810962,43.8379982785648,NA,74.7554134234693
2017-06-04,155,"Night",0,46.339544221634,5.021514892341,5.55146399799905,3.08997446697319,2.20904263879271,8.7168339811373,51.4261953960171,41.2139888801962,14.6987575099962,0.0175697060611804,41.5422648610343,15.4717607173118,73.8428349928993,25.8045873515538,20.4668714421962,0.0261377057193545,39.3059256229776,NA,20.0301681604558,NA,7.12008050121756,0,34.2827502119428,24.1318380588206,4.80648153867455,25.7310414784393,11.2618715102229,16.8926091719156,29.3158970563892,23.5588121369643,NA,7.66326536861968
2017-06-05,156,"Night",-2.22e-16,5.96325555055754,2.41929568037964,0.123877007005832,1.76972188758383,2.16476669315913,1.57006532533694,6.77235029433262,0.162672643614858,30.9673783792044,0,6.91085455933177,0.0833638369339757,6.7663771440518,0.975774016373001,5.43077343832601,1.32992542614895,4.59278431920463,NA,4.4626508651228,NA,7.85681727006626,0,2.93632526330306,5.78528362308868,0,0.436184392405559,6.76558549546754,2.32507424510535,3.59358712061253,2.38088784455995,NA,18.4496286434133
2017-06-06,157,"Night",27.045791,67.0718216646288,17.315017401812,26.2492146204848,23.2584928955983,95.5006253365878,102.998470438994,100.193831361608,52.3683995366234,267.52871857691,21.2356891132269,149.377950823226,148.172925187332,86.0474936443705,183.830663814148,170.136778095383,35.5541609019277,249.117397832169,NA,134.508187255688,NA,2.8040822953407,64.361511141761,330.056873991156,74.3617127093642,319.594295318212,198.32311744571,191.520503940884,243.375247775005,132.216332921854,140.173795516227,NA,252.952825110581
2017-06-07,158,"Night",10.408417,6.26027721408481,3.55471712746576,5.24471025665563,5.47673639729934,35.9397155618323,31.4027312818194,22.9650332236896,10.7663550844625,264.45061295776,8.6142053337194,28.1157734141762,44.5902874337548,25.1107975751904,91.4182408699444,63.4514254001736,4.52204189174955,88.6841006671364,NA,48.37347675345,NA,0,1.4785906121301,184.266567193684,37.8669620773249,230.089721247251,108.122333797743,71.419344095481,130.606688841648,47.6413961609903,49.2255817318271,NA,20.5687046138813
2017-06-08,159,"Night",2.409061,29.3993071862179,1.68237641582988,22.0603259715725,15.2068843014904,50.22661549841,43.3214754472273,52.9751221092891,29.1543149857439,75.785218898745,17.530324058182,44.3581223526739,57.0906940818509,39.4630085804036,66.1482540752404,47.197771069114,9.65668142607644,49.4867279943535,NA,9.56828060345169,NA,0,7.12875985031513,69.3247331009665,22.6124865856989,69.3860909867779,63.835535998726,17.7226179986624,79.5354308699993,42.370580746446,42.5776265559282,NA,30.2383459465819
2017-06-09,160,"Night",1.76662,40.9867821202914,55.0983105491293,31.4936080194193,30.9395099434249,46.3962293243908,69.995703925879,87.2622316613766,74.9625098204367,34.2209700868255,4.90746713855129,64.6175273453201,57.6140555998004,77.5178616062169,63.3265198545887,49.1169516844587,12.3237833794864,104.375913909101,0,62.8778351881227,0,7.90279846223926,17.8336170869563,112.348233438454,57.0999804857161,29.8279031384219,70.4791849860233,29.9984069080897,63.5261266082876,56.6852713609462,47.4277467512453,NA,17.1217108950712
2017-06-10,161,"Night",1.791901,32.6281169082132,22.9923655291418,21.5795774429797,7.99662009584183,38.9423043786868,58.1553028420901,84.1277223144643,50.1313461022894,129.683512411482,4.40414942961951,66.4209167071533,79.1888120033978,72.9881236840545,81.0687673853981,67.8457221663207,9.22956816094719,81.5942650075119,88.6544832270383,15.5355754722492,10.683049301981,0.557269312797424,15.3455554558196,95.0344580319584,31.7384981126634,36.7824429951656,101.463841270788,23.6241763239648,92.9445270679302,71.9168372612712,67.9334844441892,NA,54.9705194074309
2017-06-11,162,"Night",2.506282,42.6019147280292,34.2172476430709,21.6924810554379,11.223339541379,49.0277743836218,61.7183270126326,76.0876111148894,48.4270098038314,131.824432706741,10.826823108646,63.1764800282208,75.3567477504552,72.7741744769953,75.1573240656036,65.131491367901,14.9467092451908,74.9352002450859,86.0392774167095,21.4885855568394,17.0779810690913,3.51542571003118,23.9494730472991,106.097451953432,38.1568205985827,48.0708952243029,93.4324473319242,32.4511442575296,87.4820015456108,64.1857489072215,62.1972008786371,NA,54.6121448512666
2017-06-12,163,"Night",0.784814,35.9325904180506,23.9118094136604,29.5359923134772,13.2262031610051,57.7469430051641,61.4958937708963,69.6568887357112,55.9346275639036,12.9398158722369,8.37154862747379,46.4409183443888,65.6601425228847,59.2488062673502,82.8198987875005,64.9600030265517,10.9553070257524,46.9914862362403,55.1727559156842,8.74769914878109,5.23840963487857,0.751478276438823,14.4209452002066,90.336132956015,31.3401177434711,35.7375415004141,105.654644436974,17.0581415440011,82.2050188483678,66.4346559292503,63.6613210221198,NA,56.2399846277737
2017-06-13,164,"Night",0.048436,53.7768085577557,31.7408246635703,20.5083124839364,12.1238636651705,51.1944871296193,54.6878251796596,82.9701658037607,54.2592494618298,104.646766355824,5.19938200302116,47.3995251724347,47.2726273009001,89.6606419387529,76.0043973216535,55.6270897168183,23.2457197078324,84.6568137493794,55.4828959151635,27.4642834199812,19.5176671503492,6.97322278008199,15.7736897840484,99.1233810650589,51.8355992506153,65.4501090640087,85.6324455023306,46.9820911711205,88.7814168504284,57.8714069346604,55.9672530098043,NA,65.9189810556384
2017-06-14,165,"Night",2.946422,58.5618816004895,40.7799911172497,30.4814211255914,16.7384455065794,81.9643143742196,94.2713161997611,106.199859473586,53.8936889910862,107.324623396632,17.5451468992249,81.1167163726997,96.4795456011326,85.5039652234217,110.639201845933,89.9169896847643,23.0532308375006,101.324203778554,110.811794152491,33.3414550250172,33.9447565813205,8.96670312723227,40.2903877966718,155.951707537309,56.7220430913991,101.360940182389,138.689001800689,58.690948567145,128.807843640694,87.481150057026,86.7745480542498,NA,83.4812035332697
2017-06-15,166,"Night",4.44e-16,37.6944962997904,43.5080823058911,5.59626630718619,3.89791303219086,4.19990543388173,17.0327355216433,70.576908717634,35.0960344025509,18.7591753856013,2.10209239939552,36.1305672914151,15.9429958592348,37.5461366091755,21.9150706329081,12.9225152243729,22.547690579446,59.8104403669363,18.2278877814897,5.77044228808692,0.0827104234096043,8.64842208805668,7.39115133268906,27.8614798759307,11.9904437915999,7.12473035484062,16.3060761076285,11.7362791014965,16.2340640232275,19.0011139022103,14.0333358032139,NA,25.5477025168923
2017-06-16,167,"Night",4.44e-16,28.6012468441872,NA,18.7117365905629,18.6977818377119,45.8563130497457,41.2320532420469,16.1816047665768,77.2724154497845,NA,24.2068903143842,35.374941722698,27.0573733094515,84.3530043902945,23.0892271020263,43.5523028892628,53.3836155803164,130.436268124175,22.5640771023994,7.64905566767617,6.00124895133673,4.22171646499801,32.0005295082324,36.3583997644873,36.7847420887011,20.5375637044229,NA,63.0657446919674,NA,15.3313163748382,21.4683081282701,NA,31.8078959630221
2017-06-17,168,"Night",4.44e-16,18.6470381472907,NA,22.5004753246231,11.433663968056,49.321819275566,44.2666525058756,17.8569710529814,22.0637882249477,25.9816918449088,41.4628704436086,24.1654419809808,35.0423877670618,24.2989449147028,39.2622853516646,30.0413575251755,7.3029774349043,37.2407767861414,21.946526430028,4.72660805023237,4.69288720191548,0.261905673220185,39.1713063901366,30.561295079752,8.83183383467055,61.6593665598303,52.5392417050665,7.55549131435678,48.4146968852142,24.9865836315955,30.6427785057334,NA,21.6622843358069
2017-06-18,169,"Night",1.82839,63.7484418824541,NA,24.8431331998478,19.0277079546375,74.5193484245304,72.0181910570326,63.7909898470477,53.0648357485789,43.5059679936691,58.9027925710365,73.2555487325688,79.3661822680379,54.5772865463133,73.7594138783227,49.3360466693009,40.1767927895983,89.6412793730475,93.7769507678791,45.9774857287706,45.6351573916003,3.67671237284566,45.8925415822221,109.178827230634,41.6519803967242,140.686128004896,104.991449887799,55.4301201354159,94.9734214241856,62.6653650270317,60.4659846015106,NA,55.7460422690729
2017-06-19,170,"Night",-4.44e-16,4.49838182536335,NA,2.81247483296612,2.01700656479471,2.5574207108659,7.50830972347134,4.3359171346804,4.62664448146353,2.83032872381959,4.52984561251895,10.170478632109,10.5849332192695,2.13482886964554,17.1812027657609,9.84134638975531,10.3653693065125,0.35114922718318,4.54935241883001,2.19170570150797,0.456276840225821,0.291488857030559,3.863814900676,4.94916930896385,5.36873659148037,4.12341829830506,10.9931394848507,7.01155561274836,4.57603383371499,7.99343360841263,8.5193035887663,NA,15.7860665404279
2017-06-20,171,"Night",1.776e-15,11.5008504232971,NA,10.3287647726996,6.01622774760237,17.036478376827,27.1260983752434,17.3392199747954,11.6681337341644,19.8054293147271,7.57252833684843,15.720347228008,26.7336198601506,21.7041201966582,26.3685286966784,20.6404964063525,6.15036138554352,9.29032074257518,16.9147342234663,2.46867029871817,5.39833727682358,0.124567621570984,6.70567267707657,26.5351984247756,11.2565785146449,13.4229474601823,18.4187590795121,6.53097981554557,16.119836617548,9.99351622467796,13.4897757165949,NA,19.1556755832885
2017-06-21,172,"Night",0.547089,21.6800451903465,2.2521001945963,10.6455761626327,7.45538355531936,38.2441416332908,35.9197609370321,31.4274145828949,18.725771016392,28.3540387157624,8.9031770875754,33.5045370207085,39.265575437968,26.0804542054452,36.5844592072632,31.1310263201721,11.5430163916347,23.6712275368218,40.3550042954376,12.9733868263638,11.7134750603395,2.39779189805524,13.2508869559575,45.2744733750799,15.673816337083,28.6098151540086,37.468570583751,20.249553010698,49.6210296512661,26.2673595454441,25.4672829130727,NA,23.5325895547702
2017-06-22,173,"Night",0.0711260000000004,23.7346169057805,27.2964030414134,4.22847720611285,3.41154442361567,22.4731074105901,24.1623100581049,42.3507389533542,25.7043750793721,15.5657989288601,12.0598971676237,14.4200142323598,21.7491669339006,16.6948941458491,20.676098898321,19.8642711822274,20.8645344025023,44.1136225422176,17.7526288319431,5.2278289450291,6.4351375864713,24.5651972255998,7.01225053796259,31.0271892586129,22.1116667440202,13.6719975308959,29.0312366781282,28.3438844458839,35.0730349201479,13.3528973990348,15.1083685179983,NA,11.7425349674825
