Index,Date,DOY,Time,VPD,PAR,LAON1,LAOS1,LAIN1,LAIS1,LAON2,LAOS2,LAON3,LAON4,LAOS4,LAON5,LAON6,LAOS6,LAON7,LAON8,LAOS8,LAON9,LB0N10,LBOS10,LBIN10,LBIS10,LBON11,LBOS11,LBON12,LBOS12,LBON13,LBON14,LBOS14,LBON15,LBON16,LBOS16,LBON17,LBOS17
25,6/1/2017,152,1245,2.3071,1542,92.8957696,77.4193874,37.34122967,25.5767602,85.77908895,89.18880427,90.54236639,60.00016317,74.77928656,61.02982891,66.34992392,78.38809235,55.16071767,94.45880436,80.69435441,96.4701354,84.85427236,NA,31.77642409,NA,46.74977345,57.90215221,83.70502146,43.75034601,110.59899,97.5726144,54.86160464,78.29193276,57.25276687,59.92416579,NA,84.89826855
26,6/1/2017,152,1300,2.3624,1500,89.45393401,74.65847184,37.30469792,25.62397226,85.6675159,87.48082912,88.55226499,58.0980036,67.91426398,56.30037169,66.3013539,78.38809235,53.50174222,92.44569871,79.15816466,93.94705851,84.49970962,NA,31.83245984,NA,43.24461346,55.76239803,83.27053128,43.73213508,105.0054102,94.42794464,53.10989457,77.7235552,55.95560084,59.94219743,NA,84.50383084
27,6/1/2017,152,1315,2.5703,1676,90.89458347,74.65041883,37.69392804,26.05071489,88.02316259,90.69268853,89.66503276,59.63837168,63.64688244,57.47631722,67.5228677,81.29673785,55.20637189,93.3392519,80.0397771,95.04409373,84.70856558,NA,32.56604825,NA,42.73757075,55.53249793,83.85451823,44.4190594,107.561052,98.34941941,52.77643249,81.02133614,58.27091661,60.55845859,NA,85.81077516
28,6/1/2017,152,1330,2.3643,1128,90.37539669,73.58216382,38.40355186,26.26568375,86.82727103,89.90540998,88.28486925,59.43383908,61.27159074,54.63114147,67.33983498,79.93236432,55.22920166,90.93079423,77.60321319,92.55608184,85.05916601,NA,32.3961275,NA,41.04321404,56.46335349,84.03013795,46.21682506,107.007932,96.02389364,52.22363257,82.11169515,58.51315664,60.52232703,NA,83.55968731
29,6/1/2017,152,1345,1.9875,966,79.31017641,64.86567218,35.02272625,23.5569591,75.24812539,79.79779666,78.61029205,52.99282338,56.28764246,43.20463864,63.10153835,72.27794317,50.42466394,80.37714733,68.92699801,77.46128167,76.63364752,NA,29.95246778,NA,34.79695787,47.9067572,78.51543628,42.77988216,86.74305255,79.86575481,47.17547751,71.36121648,50.62424061,53.1073764,NA,73.16610231
30,6/1/2017,152,1400,2.2054,1295,79.43372624,64.27530935,34.12246324,23.62507734,79.1975196,81.47679798,79.97451041,54.42868703,56.31692049,45.11164632,63.11974564,71.90592457,49.81313933,82.61206971,69.16110444,79.29388682,77.47479685,NA,31.00639845,NA,35.41906168,48.30719844,78.42602052,43.45550438,90.8555903,85.24213592,47.27770481,75.30055125,52.67332793,54.62354688,NA,72.11389057
31,6/1/2017,152,1415,2.2914,1386,78.975009,64.41497183,35.19747694,24.48998929,80.32679697,84.42141359,83.87783876,54.5665938,55.40428868,47.30727225,63.07292889,72.40202935,49.62535581,83.73107693,69.39535967,84.11797365,78.45446892,NA,31.12480803,NA,36.63770872,48.66614727,80.67256446,43.15256065,97.40328347,89.34286694,43.6860071,79.29252939,55.87169475,56.73986031,NA,72.61560435
32,6/1/2017,152,1430,2.4325,1401,78.84888144,66.17274124,36.21071339,24.67413561,82.73246334,87.53060901,85.99542538,55.08210758,56.26982245,48.42225528,63.15486248,72.83864905,49.43770554,85.25589604,71.86727665,82.95281405,78.51950108,NA,30.89603516,NA,36.68351385,49.20177911,82.70373005,44.20486413,103.0870257,93.69208175,42.38850027,81.36356963,57.53766243,57.38304491,NA,71.77933386
33,6/1/2017,152,1445,2.2613,1313,76.84276112,64.18266752,35.92384309,24.26153008,82.74477818,85.57387068,85.52843214,54.56153185,56.40349834,45.65565304,63.17307266,73.40284188,47.70430358,84.82540219,71.88326842,80.29277982,78.58454336,NA,30.73119702,NA,36.50153136,50.14176878,83.9601562,43.23976765,101.5349391,93.09997404,43.15377163,81.31037615,57.88551696,57.39965297,NA,71.57820746
34,6/1/2017,152,1500,2.4354,1462,78.18496434,62.88182819,34.89933431,23.83073635,84.78003851,86.0836428,86.99713525,54.79320647,55.80433272,45.82460432,63.18998299,75.05461237,45.62016368,85.18022055,71.7287093,81.13038515,78.6509511,NA,31.19657807,NA,35.15202606,50.82396503,86.34287957,43.18162598,103.3152261,93.19511167,42.5321701,82.33583616,59.1574798,59.543164,NA,72.42871977
35,6/1/2017,152,1515,2.4671,1267,76.35589446,62.87533009,34.78300182,24.4007336,86.4794513,85.61380526,89.28456709,54.18087283,49.06776806,43.5683008,61.81653305,75.44038703,41.62340723,85.53531648,71.79931908,80.81013206,80.44247553,NA,29.99996779,NA,35.33039648,51.46782691,90.95168628,41.11640454,102.2705614,94.53736492,42.43678247,84.40630539,60.50684331,60.26565153,NA,72.29662026
36,6/1/2017,152,1530,2.5113,1490,76.07294316,64.16309852,34.85511938,24.93171855,86.87283824,87.82663242,90.00131664,54.5514082,45.67890749,45.3682161,62.0225778,76.86975131,36.92093255,86.05055928,72.38334716,78.88956362,84.76216922,NA,27.99050053,NA,35.46340992,52.20857152,93.28466961,39.54050039,101.406983,96.53351347,43.00970956,87.16153469,61.99276462,63.05212354,NA,73.15406854
37,6/1/2017,152,1545,2.5826,1264,75.15538873,65.99171315,34.6028307,25.04866908,89.90540998,88.27655886,89.11387292,53.66317394,46.52613939,47.10406623,60.66816848,77.6586473,32.17937712,86.48910942,73.83522749,77.2302405,83.29930141,NA,27.48113607,NA,35.1077512,52.26630995,96.20966322,39.3321303,97.81541826,96.42084675,44.8114411,87.89305593,62.70252666,64.37711376,NA,72.03122392
38,6/1/2017,152,1600,2.4973,1304,76.63229874,62.49995377,33.52436256,24.10619073,86.83555565,88.01070401,86.76238002,54.35912592,49.06528702,46.7362514,63.00661632,78.52085603,31.10886335,87.65231556,73.38812508,72.48877996,78.91397481,NA,28.87512647,NA,34.31376296,51.04883116,95.94650954,39.43212216,94.18674299,94.41111286,45.25822419,86.55396204,61.81912401,62.4142869,NA,72.46208539
39,6/1/2017,152,1615,2.4129,1037,74.75780571,59.8391732,32.51781055,22.56431578,84.53817581,83.9601562,85.42380302,52.32782709,52.19225631,44.7480313,61.57307401,77.00067893,31.59015296,83.66525552,74.38878477,71.98856423,78.97907826,NA,29.11002015,NA,33.53129237,49.45385562,91.26656879,38.6157358,89.09861057,90.6801599,46.41194261,84.95326979,59.94606148,58.98792794,NA,71.90725733
40,6/1/2017,152,1630,2.3274,969,68.92303139,62.55707725,30.59376927,21.2665536,77.93728223,79.15816466,78.58589851,47.88082428,52.32154921,38.15726785,57.63098181,70.67644573,31.22164793,78.73363667,70.86247432,65.6508989,73.17546217,NA,28.37842773,NA,29.82135074,44.98956631,84.92714337,36.92093255,81.24218893,83.59121805,44.9114677,79.35769131,54.74761658,54.89454281,NA,69.70130589
41,6/1/2017,152,1645,2.3011,952,69.9226449,63.40859283,29.6914707,22.25911354,75.62332261,78.13893574,77.09383846,47.54023691,54.15686132,34.38453665,58.54393076,64.90489136,31.70440536,78.18767206,67.69149822,62.81035592,72.74647729,NA,28.40081713,NA,28.51169345,43.37185219,84.14679849,35.52528142,80.54729366,82.86794548,44.66391739,79.11067222,53.34544236,54.10631729,NA,67.22005832
42,6/1/2017,152,1700,2.1992,944,68.99575959,62.47399178,28.73256679,22.89717174,71.53027244,74.67726283,75.36911848,46.11380643,55.62138843,31.95259878,57.42776096,61.34402489,31.72269293,75.6381225,64.17092599,59.43769696,72.68637708,NA,27.29655134,NA,26.66562958,40.74590504,83.57750876,35.36772411,77.83987398,80.08601372,42.86573798,77.50318019,51.035084,52.43959702,NA,61.40871179
43,6/1/2017,152,1715,2.0049,814,69.17962769,60.29530707,28.34037334,23.18674295,68.13716694,72.91480744,74.61149824,46.23767932,57.43159407,30.05879689,57.92006809,59.62293066,33.08141574,74.13134445,61.39577339,57.33450346,72.74914863,NA,27.31877809,NA,25.73163282,39.38450104,79.25588022,35.63973858,78.77024041,78.61706828,42.91412168,76.49609565,50.62174499,51.19634438,NA,57.33194886
44,6/1/2017,152,1730,2.092,801,62.61421053,57.37537996,26.79956537,21.50433129,63.70159551,67.74157559,69.88950194,42.25095262,52.73870692,27.48892489,54.2744104,57.57728774,31.75813072,69.69070613,57.76014169,53.03184172,67.22795445,NA,26.03859833,NA,22.55252159,35.49609423,72.63830363,33.51050376,73.35601759,74.47731853,40.46934174,74.7484082,47.79193143,47.92775245,NA,51.82228417
45,6/1/2017,152,1745,1.885,640.2,61.09703879,53.1073764,25.35190455,18.93024211,60.94196002,64.5050647,66.03368239,40.82378953,52.96765311,25.67889053,53.33284128,55.33322633,34.41122891,67.57292165,55.38779054,49.12856087,66.94511853,NA,25.04320182,NA,20.56570502,32.89142749,68.18202787,32.33417097,68.8582493,70.95552301,39.37378778,72.18323761,45.70583648,45.82460432,NA,48.13656367
46,6/1/2017,152,1800,1.3936,430.8,55.40048133,44.22797813,23.04025728,16.19536292,54.26176842,57.17743535,59.4595592,35.95894705,47.72404807,22.17037706,48.43215505,51.32767325,32.65796667,60.81149274,49.78204016,44.1258071,59.77866197,NA,22.90792423,NA,16.80605518,27.99719968,61.29875167,28.72583496,60.27338749,61.79191996,34.51223043,60.47974859,40.15609266,40.35690214,NA,42.5333778
47,6/1/2017,152,1815,1.1656,401.4,45.34132456,34.43212122,19.88187474,13.84841214,45.22034969,46.17757478,50.02097524,29.01894243,36.99739071,18.2169323,40.50164906,44.20851356,27.76513833,49.79945525,41.2652606,36.93034118,47.70553756,NA,18.40974083,NA,11.97548565,21.99417116,51.46532353,22.92943206,48.13285548,50.8988997,27.61694329,49.0963017,32.34105393,32.82354219,NA,34.6028307
48,6/1/2017,152,1830,1.1678,349.2,39.10137905,28.76286367,17.24949758,12.02024853,39.71688297,40.8993042,43.89972925,25.40123117,36.25876203,15.69306534,36.72110557,40.19552254,24.91642421,44.63466734,37.76123537,30.70620156,41.11880465,NA,16.38196141,NA,8.092555196,17.44341539,46.18002774,19.34400557,42.09661325,44.90414727,23.80365685,42.98913665,27.38547869,28.36051859,NA,29.76599754
49,6/1/2017,152,1845,1.0142,368.9,35.92150306,26.14658311,15.72211724,11.0034592,36.93151729,38.93857957,41.84122219,24.19198443,39.27739305,13.591547,34.73765191,37.53224655,27.1554908,42.03273815,35.83494188,27.34767794,39.43688486,NA,16.37590328,NA,6.631355681,15.61097322,44.6236995,18.10266506,39.42259707,42.17738704,23.00581541,40.79383065,26.49755843,27.1466097,NA,28.80214631
50,6/1/2017,152,1900,0.8251,331.9,33.17360509,24.46494799,14.66884278,10.09891072,34.3068031,35.87236893,38.58371636,22.96062513,39.4714177,11.40399707,32.62234252,35.05882801,27.60023891,39.75265414,33.7092492,24.50959018,38.4071062,NA,16.73303541,NA,5.444221833,14.02080843,43.34518683,17.38417631,37.97747942,39.84568745,22.22168643,39.05621022,25.21936008,26.08596908,NA,27.06781376
51,6/1/2017,152,1915,0.68568,303.1,28.40417583,20.68378867,12.93937105,8.943609417,28.63498431,29.96603777,33.84225417,20.31625115,40.48130685,9.025699675,28.80326882,31.47483668,24.09207826,33.90011305,28.7516419,20.12192808,33.62949344,NA,14.15331458,NA,4.026407118,11.75119467,37.92191923,15.09626136,30.967706,35.36539092,18.92401735,34.11435193,22.13297801,22.24093318,NA,22.62759524
52,6/1/2017,152,1930,0.5927,224.5,23.44243086,16.93296705,11.13197715,7.770031059,23.84807026,24.93608868,29.21578236,17.50166991,37.16099303,7.022979359,24.74066612,27.64033261,22.09238676,28.9706143,24.67958766,16.49411254,29.62600639,NA,12.63767937,NA,2.438619537,9.183959335,31.81987877,12.57231335,26.5063993,30.34419741,15.74616782,29.48388435,18.71571023,18.92401735,NA,18.48304578
53,6/1/2017,152,1945,0.49814,172.4,18.72709892,13.04571273,9.477405781,6.682263644,19.43467423,20.64160138,25.17995055,14.53741533,26.01546965,5.279642646,20.13977016,23.64562818,19.34088049,23.77333468,20.74076714,13.84352037,25.02461479,NA,10.45322567,NA,1.239054073,6.972968909,26.68001333,10.20413262,22.4314302,27.08889578,12.50989068,25.0956968,16.02223783,16.03832775,NA,15.27345076
54,6/1/2017,152,2000,0.53758,105.1,13.79462055,9.667284342,7.763008961,5.537077565,14.83219938,16.61146863,20.4803844,11.50124194,22.95847363,2.988715208,15.79027844,19.39610427,16.00011915,18.60706552,16.58312701,10.62984025,20.84530395,NA,8.363184674,NA,0.444340685,5.261686787,22.85954548,8.135920483,16.76041083,23.21045552,10.05927502,20.7703231,13.61299918,13.39390247,NA,12.8563452
55,6/1/2017,152,2015,0.43301,53.68,9.665455228,6.993705206,5.87481331,4.461530042,10.31140991,12.77534721,15.87856905,8.508496299,22.17892707,0.806859635,12.51277045,15.48798687,12.75222258,13.95513313,12.93743908,7.301350781,16.37893229,NA,6.038832835,NA,0,3.816857161,18.79649444,6.451595051,10.53309821,17.42400532,7.549410682,15.86050209,10.67268284,10.540534,NA,9.911132249
56,6/1/2017,152,2030,0.34164,22.68,6.462786963,5.290258317,4.340337845,3.446325713,6.968840239,9.422764897,12.0965126,5.900229076,18.42522323,0,9.333645949,11.82903601,10.35400909,10.36883392,10.05558946,4.578016945,11.66018616,NA,3.943618275,NA,0,2.475539093,14.05513941,4.795413583,6.003602616,12.96062631,4.864302945,11.63745481,8.074867589,7.629816311,NA,7.345625946
57,6/1/2017,152,2045,0.29722,12.1,4.017252772,3.26732428,3.142429683,2.597846321,4.365534485,6.56274191,8.642631573,4.053738188,14.7262264,0,6.415246509,8.765484229,8.028913849,7.595711801,7.457839426,2.573639054,7.641190847,NA,2.325482057,NA,0,1.374426736,9.768901778,3.322624969,2.756107919,9.349093958,2.793662801,8.258284152,5.861655213,5.300306057,NA,5.144036193
58,6/1/2017,152,2100,0.25323,0,2.370925031,1.891042816,2.204633002,1.843281233,2.530614561,4.397936485,6.200495056,2.754373588,11.65544978,0,4.317998788,6.247986442,5.845173775,5.20397969,5.328507808,1.039567681,4.875721963,NA,1.162013406,NA,0,0.618371517,6.531884001,2.202623389,0.616297568,6.689261728,1.319207102,5.656184898,4.236927652,3.651301242,NA,3.580351168
59,6/1/2017,152,2115,0.18078,0,1.187446313,1.055841312,1.433069654,1.283488107,1.195782058,2.893542016,4.354507588,1.945934813,9.075382763,0,2.845046738,4.230974489,4.261069685,3.569955046,3.68179899,0.0653831,2.85610117,NA,0.511220042,NA,0,0.079882546,4.50571122,1.436905913,0,4.773613118,0.495933648,3.74607507,3.067861599,2.524357477,NA,2.519382329
60,6/1/2017,152,2130,0.13858,0,0.453903821,0.579786291,0.829876451,0.890980259,0.568856213,1.801754383,2.784609078,1.202705928,5.920659913,0,1.806559974,2.909522169,2.923180373,2.426477333,2.559377469,0,1.556638423,NA,0.213405078,NA,0,0,2.949800738,0.873122974,0,3.509134623,0.047415631,2.484820648,2.264383868,1.714743189,NA,1.761801668
61,6/1/2017,152,2145,0.077625,0,0.088200815,0.168412871,0.451226412,0.619190541,0.185458947,1.05264312,1.921389432,0.722331148,2.446673536,0,1.136623332,2.082271919,2.340891712,1.63307184,1.84267813,0,1.18121711,NA,0.037628757,NA,0,0,2.022577692,0.544021408,0,2.623742778,0,1.61527193,1.694931551,1.181895239,NA,1.284114265
62,6/1/2017,152,2200,0.044694,0,0,0.009634901,0.22961445,0.306656529,0.003008504,0.575312627,1.260610321,0.455552933,1.346195203,0,0.686916236,1.419211286,1.426744038,1.048060215,1.257989951,0,0.410149799,NA,0.031045721,NA,0,0,1.348722683,0.291517446,0,2.00309272,0,1.171177036,1.349101881,0.838538917,NA,0.983048014
63,6/1/2017,152,2215,0.005488,0,0,0,0.059887647,0.275820554,0,0.231179434,0.736352839,0.240075892,0.709704699,0,0.322164246,0.831838463,1.434412126,0.877201983,0.997838826,0,0.277529426,NA,0.029452858,NA,0,0,0.918245116,0.116900268,0,1.426296972,0,0.762388182,1.022561676,0.66504353,NA,0.65774549
64,6/1/2017,152,2230,0,0,0,0,0,0.126590581,0,0.083557116,0.636985707,0.08284893,0.098607442,0,0.126181248,0.752520087,1.143604289,0.421262611,0.585887363,0,0.229279032,NA,0.010301436,NA,0,0,0.554968018,0.002441383,0,1.065567714,0,0.456223205,0.891974315,0.574720221,NA,0.543381902
65,6/1/2017,152,2245,0,0,0,0,0,0.009629651,0,0,0.265916791,0.001626755,0,0,0,0.367384358,0.584050383,0.382688206,0.522305143,0,0.004373328,NA,0.013006008,NA,0,0,0.401724895,0.001903811,0,0.844554777,0,0.326192953,0.665597027,0.233069134,NA,0.535028074
66,6/1/2017,152,2300,0,0,0,0,0,0.009764578,0,0,0.138773574,0.01013787,0,0,0,0.32562653,0.332056771,0.282304966,0.304776627,0,0,NA,0.020203264,NA,0,0,0.112360032,0,0,0.585400998,0,0.102556186,0.463711807,0.221513453,NA,0.506220075
67,6/1/2017,152,2315,0,0,0,0,0,0.009899605,0,0,0.141264839,0,0.000569906,0,0,0.162797707,0.319181451,0.015837784,0.16693848,0,0,NA,0.018737123,NA,0,0,0.099935965,0,0,0.576443903,0,0.079923451,0.425126784,0.21007875,NA,0.34097931
68,6/1/2017,152,2330,0,0,0,0,0,0.010035231,0,0,0.143760225,0,0,0,0,0.019434085,0.270168292,0.010530537,0.169855415,0,0,NA,0.017292213,NA,0,0,0.008859859,0,0,0.502489295,0,0.088424376,0.422736317,0.229455795,NA,0.287185537
69,6/1/2017,152,2345,0,0,0,0,0,0.00700976,0,0,0.136919866,0,0,0,0,0.006286883,0.028506015,0.014903031,0.172786079,0,0,NA,0.011704663,NA,0,0,0,0,0,0.517865751,0,0.116421184,0.429354408,0.233451058,NA,0.279870588
70,6/1/2017,152,0,0,0,0,0,0,0.004216058,0,0,0.148779552,0.002100028,0,0,0,0.006286883,0,0.019533387,0.175721789,0,0,NA,0,NA,0,0,0,0,0,0.3764213,0,0.080787095,0.435940569,0.237454632,NA,0.263616676
71,6/1/2017,152,15,0,0,0,0,0,0,0,0,0.026140721,0.019301546,0.304054902,0,0,0.006286883,0.024147248,0.02438215,0.084563248,0,0,NA,0,NA,0,0,0,0,0,0.360667172,0,0.101921348,0.311588949,0.225862141,NA,0.146442899
